AK-74 dust cover (6P20 0-1),4999,4999,8499,Mechanic,584,₽
AKS-74U dust cover (6P26 Sb.7),10000,6586,8532,Mechanic,671,₽
AKM dust cover (6P1 0-1),10000,7917,6813,Mechanic,568,₽
SOK-12 dust cover (Sb.0-2),1200,1200,6302,Mechanic,669,₽
"PP-19-01 ""Vityaz"" dust cover",6555,5032,6167,Mechanic,671,₽
Glock 18C 9x19 pistol slide,6537,6537,6537,Mechanic,3661,₽
FN Five-seveN MK2 pistol slide,20000,20609,13623,Mechanic,2358,₽
MPX double latch charging handle,44444,22473,22269,Mechanic,409,₽
MP9 charging handle,650,650,650,Mechanic,364,₽
AR-15 Radian Weapons Raptor charging handle,37000,32523,33785,Mechanic,3782,₽
FN P90 charging handle,15000,15000,15000,Mechanic,896,₽
AR-10 KAC charging handle,9000,9310,7857,Mechanic,476,₽
AR-15 Colt charging handle,2222,5589,6354,Mechanic,410,₽
HK MP5 cocking handle,4994,29997,24990,Mechanic,924,₽
AR-15 Badger Ordnance Tactical Charging Handle Latch,10000,9367,9297,Mechanic,2462,₽
AR-10 KAC ambidextrous charging handle,5999,9000,7260,Mechanic,588,₽
AR-15 HK Extended Latch charging handle,9999,9322,8910,Mechanic,1154,₽
AR-15 ADAR 2-15 charging handle,39000,39000,44500,Mechanic,364,₽
MPX Geissele SCH charging handle,9999,21127,18515,Mechanic,997,₽
FN P90 K&M The Handler charging handle,20000,27760,27733,Mechanic,1491,₽
AK Zenit RP-1 charging handle,4998,5806,6255,Mechanic,1491,₽
MPX single latch charging handle,15900,15900,15900,Mechanic,392,₽
HK MP5K cocking handle,33333,33333,33333,Mechanic,868,₽
SVDS gas tube,2520,2520,2520,Mechanic,1411,₽
Molot AKM-type gas tube,2000000,376401,300432,Mechanic,1107,₽
AR-15 JP Enterprises Gas System-5B,62000,45492,50720,Mechanic,4368,₽
AK TROY Full Length Rail handguard & gas tube combo,21111,26937,28614,Mechanic,10774,₽
AK Vezhlivyy Strelok VS-24 + VS-33c handguard & gas tube combo,38999,46747,48812,Mechanic,9856,₽
AR-10 JP Enterprises Gas System-6,9999,11297,11623,Mechanic,8226,₽
AR-10 KAC Low Profile Gas Block,6999,6473,7367,Mechanic,2828,₽
AK Kiba Arms VDM CS gas tube,2904,2904,2904,Mechanic,1626,₽
AR-15 Windham Weaponry Rail Gas Block,11500,10787,10575,Mechanic,2346,₽
AR-15 Daniel Defense MK12 Low Profile Gas Block,19000,18683,18409,Mechanic,2663,₽
"PP-19-01 ""Vityaz"" gas tube",32000,33998,40124,Mechanic,1004,₽
AKS-74U gas tube (6P26 Sb.1-2),17000,21285,16107,Mechanic,1121,₽
HK 416A5 low profile gas block,15000,17500,27912,Mechanic,1456,₽
AKM gas tube (6P1 Sb.1-2),20000,25000,17999,Mechanic,1151,₽
AK-74 gas tube (6P20 Sb.1-2),9999,16386,16386,Mechanic,1161,₽
M4A1 front sight with gas block,11111,16265,13162,Mechanic,1439,₽
"VPO-101 ""Vepr-Hunter"" gas tube",50000,29987,29987,Mechanic,980,₽
AK UltiMAK M1-B gas tube & handguard,8888,12704,9615,Mechanic,1255,₽
AR-10 KAC QDC 7.62x51 Flash Suppressor Kit,7288,8230,8547,Mechanic,3443,₽
AR-15 SAI JailBrake 5.56x45 muzzle device,20890,21008,20039,Mechanic,8954,₽
AR-10 Precision Armanent M11 Severe-Duty 7.62x51 muzzle brake,7999,9189,8888,Mechanic,5236,₽
AR-10 Fortis RED Brake 7.62x51 muzzle brake,16000,21974,20250,Mechanic,11368,₽
Desert Tech 7.62x51 flash hider,6784,7426,8615,Mechanic,2867,₽
AR-10 Keeno Arms SHREWD 7.62x51 muzzle brake,8000,9025,9307,Mechanic,6160,₽
AK Lantac Drakon 7.62x39 muzzle brake,15777,17440,19193,Mechanic,6888,₽
M14 JP Enterprises 7.62x51 Tactical Compensator,6000,6249,6290,Mechanic,5288,₽
Mosin Rifle Witt Machine 7.62x54R muzzle brake,10000,13143,14719,Mechanic,5724,₽
AR-10 Lantac Drakon 7.62x51 muzzle brake-compensator,28000,28607,28749,Mechanic,12768,₽
AR-15 Bulletec ST-6012 5.56x45 muzzle brake,28500,24362,27432,Mechanic,6888,₽
"PP-19-01 ""Vityaz"" 9x19 muzzle brake-compensator",5000,4803,5106,Mechanic,371,₽
AR-10 Daniel Defense WAVE 7.62x51 muzzle brake,11111,17997,15741,Mechanic,4469,₽
Lantac BMD 7.62x51 Blast Mitigation Device,17000,12799,13169,Mechanic,5516,₽
AK Venom Tactical Antidote 7.62x39 muzzle brake-compensator,14444,13963,14913,Mechanic,5516,₽
AR-10 Odin Works ATLAS-7 7.62x51 muzzle brake,9999,12807,12738,Mechanic,9174,₽
AR-15 Nordic Components Corvette 5.56x45 compensator,10999,12619,12552,Mechanic,5600,₽
Glock 9x19 Strike Industries G4 SlideComp compensator,14499,13204,12395,Mechanic,3627,₽
AR-15 Vendetta Precision VP-09 Interceptor 5.56x45 muzzle brake,6665,6454,6570,Mechanic,6336,₽
AK-74 PWS CQB 74 5.45x39 muzzle brake,19000,18526,18958,Mechanic,4752,₽
AR-15 PWS CQB 5.56x45 muzzle brake,10000,11674,12030,Mechanic,6714,₽
Glock 9x19 CARVER Custom 4 Port compensator,7777,6356,6554,Mechanic,3445,₽
AR-10 Thunder Beast Arms 30CB 7.62x51 muzzle brake,12999,12865,13355,Mechanic,4077,₽
AR-10 Nordic Components Corvette 7.62x51 compensator,9300,8829,8833,Mechanic,4704,₽
HK MP5 Noveske-style 9x19 muzzle brake-compensator,18900,20855,17103,Mechanic,4984,₽
Glock 9x19 Double Diamond flash hider,3500,5684,5059,Mechanic,2522,₽
Tromix Monster Claw 12ga muzzle brake,22222,30158,37534,Mechanic,4927,₽
M14 Smith Enterprise Good Iron 7.62x51 muzzle brake,7000,7952,8198,Mechanic,4504,₽
SV-98 SRVV Mk.2.0 7.62x54R muzzle brake-compensator,11000,8531,9671,Mechanic,4368,₽
Yankee Hill Annihilator multi-caliber flash hider,85999,71250,55119,Mechanic,4395,₽
Mosin Rifle Texas Precision Products 7.62x54R muzzle brake,12900,14361,11308,Mechanic,3783,₽
AR-10 2A Armanent X3 7.62x51 compensator,8870,8985,9111,Mechanic,4378,₽
AR-15 Daniel Defense WAVE 5.56x45 muzzle brake,8888,12999,15089,Mechanic,4469,₽
TACCOM Carbine Brake multi-caliber muzzle brake,12222,14535,14627,Mechanic,6076,₽
AR-15 SureFire SF3P 5.56x45 Flash hider,15555,15787,19648,Mechanic,3595,₽
AR-15 KAC QDC 5.56x45 Flash Suppressor Kit,15000,12477,11636,Mechanic,3080,₽
SA-58 3-Prong Trident 7.62x51 flash hider,4000,5282,4210,Mechanic,897,₽
AK-105 5.45x39 muzzle brake-compensator (6P44 0-20),15000,10000,10286,Mechanic,336,₽
AK-102 5.56x45 muzzle brake-compensator (6P44 0-20),10000,10000,11300,Mechanic,337,₽
AR-15 Thunder Beast Arms 223CB 5.56x45 muzzle brake,10000,10491,10824,Mechanic,4021,₽
AR-15 TROY Claymore 5.56x45 muzzle brake,9998,8285,7361,Mechanic,4396,₽
AK-104 7.62x39 muzzle brake-compensator (6P46 0-20),7999,8057,7384,Mechanic,336,₽
AR-15 AAC Blackout 51T 5.56x45 flash hider,10000,10623,10786,Mechanic,3443,₽
M14 Yankee Hill Phantom 7.62x51 flash hider,4900,5336,4807,Mechanic,3633,₽
Mosin Rifle Tacfire Tanker Style 7.62x54R muzzle brake,8740,6867,7261,Mechanic,1982,₽
DVL-10 7.62x51 muzzle device,13999,27815,29206,Mechanic,2937,₽
RPK-16 5.45x39 muzzle brake-compensator,9999,6423,5844,Mechanic,532,₽
AK SRVV 7.62x39 muzzle brake-compensator,12420,13285,15193,Mechanic,3338,₽
AK-74 SRVV MBR Jet 5.45x39 muzzle brake,11490,14694,14551,Mechanic,3170,₽
ASh-12 12.7x55 muzzle brake-compensator,7777,7763,7335,Mechanic,3416,₽
M14 Smith Enterprise Vortex 7.62x51 muzzle brake,5500,6299,5889,Mechanic,3026,₽
SV-98 7.62x54R thread adapter,27899,31815,37679,Mechanic,2698,₽
P226 TJ's Custom 9x19 compensator,7000,7219,8348,Mechanic,1568,₽
AK Zenit DTK-1 7.62x39/5.45x39 muzzle brake-compensator,9000,9574,9686,Mechanic,2369,₽
ORSIS T-5000M 7.62x51 muzzle brake-compensator,5000,6214,6878,Mechanic,2552,₽
AR-10 AAC Blackout 51T 7.62x51 flash hider,15000,11199,12056,Mechanic,2576,₽
Desert Tech 5.56x45 flash hider,9998,10290,12270,Mechanic,2369,₽
AR-15 SureFire WarComp 5.56x45 flash hider,12222,13419,14798,Mechanic,2688,₽
AK-103 7.62x39 muzzle brake-compensator,600,600,600,Mechanic,336,₽
Glock 9x19 CARVER Custom Decelerator 3 Port compensator,4444,6157,5297,Mechanic,2830,₽
M1A National Match 7.62x51 flash suppressor,8000,13229,13416,Mechanic,2665,₽
DVL-10 M2 7.62x51 muzzle brake,10000,10720,9203,Mechanic,2552,₽
TT PM-Laser DTK-TT muzzle brake-compensator,4999,4829,5729,Mechanic,2128,₽
AK-101 5.56x45 muzzle brake-compensator,5000,5000,5000,Mechanic,336,₽
HK MP7A1 4.6x30 flash hider,9500,11612,12613,Mechanic,510,₽
AK Spikes Tactical Dynacomp 7.62x39 muzzle brake-compensator,8000,9658,10310,Mechanic,2184,₽
Glock 9x19 Lone Wolf AlphaWolf Bullnose compensator,3000,4679,4333,Mechanic,1568,₽
AR-15 Noveske KX3 5.56x45 flash hider,7222,7902,7789,Mechanic,4053,₽
"VPO-136 ""Vepr-KM"" 7.62x39 muzzle brake-compensator",5995,11343,10648,Mechanic,336,₽
Glock 9x19 Lone Wolf LWD-COMP9 compensator,4400,4902,5039,Mechanic,1884,₽
FN P90 5.7x28 flash hider,7500,6946,7873,Mechanic,896,₽
SA-58 Austrian Style 7.62x51 muzzle brake,30000,6407,5418,Mechanic,1310,₽
SVDS 7.62x54R muzzle brake-compensator,36000,36000,14370,Mechanic,337,₽
AR-15 ADAR 2-15 5.56x45 flash hider,15545,16201,19321,Mechanic,508,₽
SV-98 7.62x54R muzzle device,9000,8620,10608,Mechanic,838,₽
AR-15 Colt USGI A2 5.56x45 flash hider,5555,7611,6435,Mechanic,750,₽
AK 7.62x39 Taktika Tula muzzle adapter,3900,5290,4770,Mechanic,344,₽
AK-74M 5.45x39 muzzle brake-compensator (6P20 0-20),10000,9014,10228,Mechanic,337,₽
MPX A2 9x19 flash hider,3500,6853,6502,Mechanic,506,₽
AKML system 7.62x39 flash hider,7000,8361,9104,Mechanic,339,₽
AK-74 5.45x39 muzzle brake-compensator (6P20 0-20),757,757,8304,Mechanic,389,₽
AKS-74U 5.45x39 muzzle brake (6P26 0-20),699,699,7496,Mechanic,403,₽
VPO-209 thread protector,12000,13267,13267,Mechanic,336,₽
AKM 7.62x39 muzzle brake-compensator (6P1 0-14),8999,6915,6351,Mechanic,340,₽
Saiga-9 9x19 muzzle brake-compensator,10000,6750,7074,Mechanic,280,₽
M1A SOCOM 16 7.62x51 muzzle brake-compensator,2222,5926,5747,Mechanic,1200,₽
M1A Smith Enterprise SOCOM 16 7.62x51 threaded muzzle brake & gas block,10899,14010,13587,Mechanic,2749,₽
Trijicon REAP-IR scope eyecup,3000,7461,6510,Mechanic,199,₽
KAC URX 3/3.1 long panel,21000,10809,10285,Mechanic,980,₽
SV-98 anti-heat ribbon,9997,5214,6825,Mechanic,1312,₽
KAC URX 3/3.1 stopper panel,4500,6218,5754,Mechanic,1596,₽
KAC URX 3/3.1 short panel,8999,8766,9621,Mechanic,672,₽
Armasight Vulcan MG scope eyecup,9000,10573,10277,Mechanic,394,₽
SV-98 sound suppressor heat shield,29999,27500,19146,Mechanic,224,₽
KMZ 1P59 scope eyecup,6000,10414,11555,Mechanic,323,₽
PSO scope eyecup,15000,14122,16918,Mechanic,155,₽
NPZ USP-1 scope eyecup,9000,7750,5208,Mechanic,155,₽
FAB Defense protection cap for AGR-870,10001,10001,9372,Mechanic,144,₽
NSPU-M scope eyecup,2500,6355,4360,Mechanic,146,₽
Glock ZEV Tech sight mount cap,112,6862,6862,Mechanic,56,₽
Axion Kobra sight shade,5000,3157,3292,Mechanic,56,₽
Lantac BMD Blast Mitigation Device A3 direct thread adapter,24000,48364,41810,Mechanic,1680,₽
"PP-91-01 ""Kedr-B"" threaded suppressor adapter",6500,7791,8285,Mechanic,2862,₽
Glock 9x19 Lone Wolf AlphaWolf thread protector,5000,4167,5510,Mechanic,394,₽
MP9 9x19 sound suppressor mount,4350,4350,4350,Mechanic,2436,₽
Gemtech ONE Direct Thread Mount adapter,38000,24813,26875,Mechanic,2223,₽
Remington Tactical Choke 12ga,8900,13516,12480,Mechanic,1558,₽
SilencerCo Hybrid 46 Direct Thread Mount adapter,6999,15740,15338,Mechanic,2307,₽
Glock 9x19 Double Diamond thread protector,6999,7378,7537,Mechanic,394,₽
HK MP5 3-lug thread protector,22222,13619,16110,Mechanic,1549,₽
HK MP5 Navy Style 3-lug suppressor adapter,197777,103555,96339,Mechanic,1663,₽
Mosin Rifle Tiger Rock 7.62x51 thread adapter,3098,8184,7645,Mechanic,1652,₽
SVDS Rotor 43 thread adapter,48999,35846,30678,Mechanic,1008,₽
GK-02 12ga muzzle brake,8500,10916,10646,Mechanic,2266,₽
ME Cylinder 12ga muzzle adapter,6500,8877,9691,Mechanic,1204,₽
Mosin Rifle Weapon Tuning 7.62x39 thread adapter,8888,8365,8161,Mechanic,1064,₽
SKS Weapon Tuning 7.62x39 thread adapter,14444,16684,18957,Mechanic,1036,₽
SilencerCo Salvo 12 thread adapter,10000,10366,10961,Mechanic,448,₽
Mosin Rifle Kiba Arms 7.62x54R custom thread adapter,1500,1500,1500,Mechanic,840,₽
"VPO-215 ""Gornostay"" thread protection cap",34222,34222,34222,Mechanic,112,₽
Glock SAI 9x19 thread protector,4333,6981,4579,Mechanic,564,₽
P226 thread protection cap,8999,4720,4720,Mechanic,224,₽
SOK-12 thread protection tube,30000,21000,14393,Mechanic,393,₽
M700 thread protection cap (Stainless steel),600,600,600,Mechanic,336,₽
M9A3 thread protection cap,7800,7800,15806,Mechanic,168,₽
AR-10 KAC URX 4 14.5 inch handguard,11000,14869,14599,Mechanic,9240,₽
HK MP5K polymer handguard,3900,6515,6092,Mechanic,1607,₽
AK 5.45 Design Aggressor handguard,27500,27225,26966,Mechanic,10864,₽
AK Vltor CMRD KeyMod handguard,38000,36139,39173,Mechanic,15736,₽
AK Hexagon tubular handguard,16160,16115,17123,Mechanic,16710,₽
SA-58 quad rail handguard,9777,10887,11165,Mechanic,4837,₽
RPK-16 handguard,6000,5730,6358,Mechanic,4340,₽
AK Zenit B-10M handguard with B-19 upper mount,14999,20537,21455,Mechanic,7463,₽
AK Magpul MOE AKM handguard (Black),15000,17151,17738,Mechanic,9091,₽
AR-15 KAC URX 3 8 inch handguard,11999,11685,12887,Mechanic,6546,₽
AR-10 Noveske SWS N6 10.5 inch handguard,10000,11137,11255,Mechanic,10752,₽
AR-15 KAC URX 3.1 10.75 inch handguard,15000,14695,14539,Mechanic,7370,₽
AKS-74U CAA XRSU47SU tactical handguard,19500,17983,18007,Mechanic,12370,₽
AK Strike Industries TRAX 2 handguard extension,9000,8808,8789,Mechanic,4065,₽
AK CAA RS47 handguard,14000,11821,12171,Mechanic,5957,₽
AR-15 SAI 14.5 inch QD Rail handguard,119999,913339,342360,Mechanic,16296,₽
AR-15 Daniel Defense RIS II 12.25 handguard (Coyote Brown),15000,15340,14725,Mechanic,6821,₽
MPX Midwest Industries 4.5 inch M-LOK handguard,8420,7486,7028,Mechanic,3584,₽
MDR handguard (FDE),200000,216667,265776,Mechanic,4852,₽
ORSIS T-5000M handguard,6500,6500,6500,Mechanic,3640,₽
DVL-10 M2 handguard,7765,8919,8977,Mechanic,3511,₽
M870 Magpul MOE handguard,19500,28298,37158,Mechanic,4397,₽
AR-15 Alexander Arms MK10 rifle length handguard,20000,20255,19265,Mechanic,10049,₽
MPX Lancer OEM 14 inch M-LOK handguard,16250,17449,18352,Mechanic,7952,₽
R11 RSASS handguard,22900,22461,22714,Mechanic,9382,₽
HK MP5 CAA HX-5 handguard,18000,17338,17384,Mechanic,8064,₽
AR-15 STNGR VYPR 10 inch M-LOK handguard,16000,15398,15249,Mechanic,8120,₽
AK Strike Industries TRAX 1 handguard,8777,10787,10654,Mechanic,4438,₽
AR-15 Daniel Defense RIS II 9.5 handguard (Black),9999,12755,12821,Mechanic,5739,₽
AKS-74U Alfa Arms Goliaf handguard,5000,6465,6340,Mechanic,2909,₽
HK 416A5 TROY M-LOK 13 inch handguard,11050,11321,11848,Mechanic,10584,₽
SA-58/FAL Vltor CASV-FAS handguard,11999,10131,10877,Mechanic,7318,₽
SA-58/FAL Vltor CASV-FAL handguard,19499,18019,18426,Mechanic,9107,₽
SOK-12 Leapers UTG PRO MTU002 Long Top aluminum handguard,13000,12198,13615,Mechanic,5738,₽
AR-15 War Sport LVOA-C handguard (Black),52333,44220,45112,Mechanic,11193,₽
HK 416A5 Strike Industries CRUX 15 inch M-LOK handguard,24000,22786,24452,Mechanic,9352,₽
HK 416A5 Midwest Industries 13.5 inch M-LOK handguard,9420,10178,10069,Mechanic,8064,₽
AR-15 War Sport LVOA-S handguard (Black),28980,19357,18475,Mechanic,9433,₽
AR-15 Daniel Defense RIS II FSP 9.5 handguard (Coyote Brown),22222,19468,18213,Mechanic,8848,₽
AK Magpul Zhukov-U handguard (Black),20000,19476,19538,Mechanic,10752,₽
SVD SAG MK1 chassis,16900,18397,18543,Mechanic,8904,₽
AR-15 Magpul MOE SL medium length M-LOK handguard,13999,14152,13314,Mechanic,6216,₽
AK Krebs Custom UFM KeyMod handguard,12900,12913,13509,Mechanic,11399,₽
AR-15 SAI 10 inch QD Rail handguard,25420,26575,28786,Mechanic,13944,₽
AR-10 Noveske SWS N6 Split handguard,12222,15804,14814,Mechanic,10752,₽
AR-15 Lone Star Ion Lite handguard,26000,20590,20623,Mechanic,11144,₽
MP-133 custom plastic forestock with rails,24444,28071,32926,Mechanic,5124,₽
WASR-10/63 CAF wooden foregrip,6665,8021,7669,Mechanic,1680,₽
HK 416A5 MRS KeyMod 14 inch handguard,11111,14606,14293,Mechanic,7784,₽
AR-15 Magpul MOE SL carbine length M-LOK handguard,10999,10614,11108,Mechanic,4928,₽
HK 416A5 Quad Rail Extended handguard,4000,9488,8691,Mechanic,6328,₽
HK 416A5 Quad Rail handguard with flip-up front sight,5000,6346,6209,Mechanic,4676,₽
HK MP5 B&T TL-99 aluminum handguard,10000,10857,12568,Mechanic,4368,₽
AKS-74U Zenit B-11 handguard,8888,6931,7029,Mechanic,2909,₽
AK TDI AKM-L handguard,8500,7549,7715,Mechanic,2352,₽
M1911A1 Wilson Ultralight skeletonized hammer,24400,17700,16820,Mechanic,2744,₽
M1911A1 Caspian Arms Trik Trigger,6666,10944,9827,Mechanic,2072,₽
M45A1 slide lock,500,500,500,Mechanic,280,₽
M45A1 hammer,500,1250,1250,Mechanic,280,₽
M45A1 trigger,10000,10000,10000,Mechanic,308,₽
AR-15 Rainier Arms Avalanche MOD2 charging handle,28000,34380,35060,Mechanic,3920,₽
MP-153 12ga 4-shell magazine cap,8888,8888,13347,Mechanic,280,₽
"AK-74 5.45x39 6L23 ""Plum"" 30-round magazine",4777,7031,7618,Mechanic,1176,₽
KS-23M 23x75 3-shell magazine cap,8500,9661,9855,Mechanic,1232,₽
"AK 7.62x39 US Palm ""AK30"" 30-round magazine (FDE)",20000,18697,18115,Mechanic,2632,₽
5.56x45 Magpul PMAG 30 GEN M3 STANAG 30-round magazine (FDE),13000,26358,18992,Mechanic,1743,₽
AK 7.62x39 Magpul PMAG 30 GEN M3 30-round magazine (Banana),18000,18621,19961,Mechanic,2902,₽
Mossberg 590A1 12ga 8-shell magazine cap,19977,19977,28865,Mechanic,840,₽
M1911A1 .45 ACP Wilson Combat 7-round magazine,5000,5913,6602,Mechanic,672,₽
M1911A1 .45 ACP Mec-Gar 11-round magazine,18000,18802,16928,Mechanic,1176,₽
Mossberg 590A1 Tactical rail,9999,9616,10347,Mechanic,3304,₽
Ops-Core Picatinny Rail Adapter mount,30000,44963,49255,Mechanic,6720,₽
Ops-Core Single Clamp Rail Adapter mount,30000,35222,41259,Mechanic,6720,₽
RFB scope rail mount,11111,11815,11863,Mechanic,1478,₽
M1911A1 Weigand Weig-a-tinny rail mount,8700,8095,7454,Mechanic,1624,₽
M1911A1 NcSTAR trigger guard mount,12000,11441,9716,Mechanic,1288,₽
RFB handguard rail mount,7000,9902,10915,Mechanic,1190,₽
Mossberg 590A1 Magpul SGA stock,9999,9724,9675,Mechanic,4941,₽
KS-23M wire stock,22666,23455,24826,Mechanic,1064,₽
KS-23 wooden stock,24999,77924,113010,Mechanic,832,₽
Mossberg 590A1 polymer stock,4000,17811,17811,Mechanic,840,₽
Mesa Tactical Crosshair Hydraulic buffer tube,45000,58641,50079,Mechanic,11928,₽
Mossberg 590A1 Mesa Tactical LEO gen.1 stock adapter,3000,5104,5447,Mechanic,1456,₽
"VPO-101 ""Vepr-Hunter"" SVD-style stock",13333,17145,14857,Mechanic,3024,₽
KS-23 23x75 510mm barrel,22222,27008,29389,Mechanic,4536,₽
KS-23 23x75 700mm barrel,55000,61233,56435,Mechanic,4146,₽
RFB 7.62x51 18 inch barrel,15700,15700,15700,Mechanic,8792,₽
Mossberg 590A1 12ga 20 inch barrel,59000,105923,105923,Mechanic,5488,₽
M1911A1 .45 ACP threaded barrel,6000,10834,10624,Mechanic,1792,₽
M1911A1 .45 ACP National Match barrel,3100,3100,3100,Mechanic,1736,₽
6B43 6A Zabralo-Sh body armor (0/85),384968,384968,384968,Fence,15399,₽
Expeditionary fuel tank (0/60),45555,56009,55384,Therapist,3150,₽
AK Aeroknox Scorpius pistol grip,22000,22070,23796,Mechanic,3248,₽
P226 Combat pistol grip (FDE),10000,12262,11586,Mechanic,698,₽
M1911 Pachmayr American Legend Grip #423,2900,2900,2900,Mechanic,1624,₽
KS-23M pistol grip,18000,10874,13243,Mechanic,1460,₽
M45A1 Mil-Tac GVT G10 side grips,14489,17145,17145,Mechanic,672,₽
HighCom Trooper TFO body armor (Multicam) (0/85),499,499,499,Fence,3560,₽
Lone Star TX-15 DML 5.56x45 carbine,90000,95978,100498,Mechanic,13662,₽
ADAR 2-15 5.56x45 carbine,24000,34334,34218,Mechanic,3528,₽
DS Arms SA-58 7.62x51 assault rifle,43000,48956,47660,Mechanic,17412,₽
Desert Tech MDR 5.56x45 assault rifle,65555,58272,60586,Mechanic,25329,₽
Desert Tech MDR 7.62x51 assault rifle,111111,81700,81700,Mechanic,35409,₽
Colt M4A1 5.56x45 assault rifle,48000,65085,64981,Mechanic,10302,₽
Kel-Tec RFB 7.62x51 rifle,37000,42307,46309,Jaeger,13980,₽
TDI KRISS Vector Gen.2 9x19 submachine gun,72999,94991,95917,Mechanic,15568,₽
TDI KRISS Vector Gen.2 .45 ACP submachine gun,45555,51456,49928,Mechanic,17724,₽
HK UMP .45 ACP submachine gun,34000,33250,34224,Mechanic,14840,₽
DIY IDEA chest rig,10000,9337,9273,Ragman,3100,₽
Security vest,16999,15331,15940,Ragman,2418,₽
Gear Craft GC-BSS-MK1 chest rig,24990,24149,24124,Ragman,24812,₽
SIG MCX .300 Blackout assault rifle,46666,48041,51799,Mechanic,11928,₽
SWORD International Mk-18 .338 LM marksman rifle,44400,44400,44400,Jaeger,38640,₽
.300 Blackout BCP FMJ,690,375,321,Mechanic,44,₽
.300 Blackout AP,243,243,243,Mechanic,680,₽
.338 Lapua Magnum AP,2650,2650,2650,Mechanic,3710,₽
.338 Lapua Magnum FMJ,12500,6900,4023,Mechanic,1351,₽
.338 Lapua Magnum UCW,790,1131,933,Mechanic,420,₽
.338 Lapua Magnum TAC-X,625,774,744,Mechanic,616,₽
5.11 Tactical Hexgrid plate carrier,210000,210000,210000,Ragman,130200,₽
SilencerCo Omega 45k .45 ACP sound suppressor,24000,30279,30081,Mechanic,21136,₽
SIG Sauer SRD762Ti 7.62x51 sound suppressor,54420,54049,54488,Mechanic,29131,₽
SIG Sauer SRD762-QD 7.62x51 sound suppressor,36000,37438,38116,Mechanic,30531,₽
MCX flip-up rear sight,15000,11492,12383,Mechanic,588,₽
Cultist knife,24000,40437,34690,Jaeger,21000,₽
xTG-12 antidote injector,58624,54230,53449,Therapist,50778,₽
SJ9 TGLabs combat stimulant injector,56600,56447,56505,Therapist,56511,₽
Magpul RVG foregrip (FDE),16000,15642,15805,Mechanic,3981,₽
A3 Tactical MVF001 KeyMod vertical foregrip (Black),11111,12039,11899,Mechanic,4373,₽
SIG Sauer Vertical Foregrip KeyMod (Black),11000,12989,13035,Mechanic,3024,₽
